"FORMULARIO";"B_001";"D_003";"D_004";"D_005";"D_006";"D_006_A";"ZAT_O";"D_007";"D_008";"D_009_HH";"D_009_MM";"D_009_A";"D_010_NO";"D_010L";"D_010M";"D_010Mc";"D_010J";"D_010V";"D_010S";"D_010D";"D_010_Ocasional";"D_011A";"D_011B";"D_011C";"D_012";"F_EXP"
"3133";1;;;18/8/2017 0:00:00;1;;;;;1;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,VISITA,HOGAR";19,77
"3133";2;;;18/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,CASA";19,77
"3133";3;;;18/8/2017 0:00:00;1;;;;;1;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑAR,VISITAR,HOGAR";19,77
"3134";2;;;18/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MEDICO,HOGAR,MEDICO,HOGAR";17,64
"3134";3;;;18/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR,TRANAJAR,TRABAJAR,RECOGERALGO,HOGAR";17,64
"3134";4;;;18/8/2017 0:00:00;1;;;;;8;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR";17,64
"3135";1;;;18/8/2017 0:00:00;1;;;;;1;0;"P.M.";0;0;0;0;0;0;0;0;1;2;1;2;"VERAALGUIEN,HOGAR";21,91
"3136";1;;;18/8/2017 0:00:00;1;;;;;4;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,RECREACION,HOGAR";20,84
"3136";2;;;18/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VERAALGUIEN,HOGAR";20,84
"3137";1;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITE,HOGAR,VERAALGUIEN,RECREACION,HOGAR";131,87
"3137";2;;;19/8/2017 0:00:00;1;;;;;9;0;"A.M.";0;1;1;1;1;1;0;0;0;2;1;2;"DEJARALGO,HOGAR,TRABAJAR,HOGAR";131,87
"3137";3;;;19/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COMPRAS,HOGAR";131,87
"3137";4;;;19/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR,VERAALGUIEN,RECREACION,HOGAR";131,87
"3138";1;;;19/8/2017 0:00:00;1;;;;;6;20;"A.M.";0;1;1;1;1;1;1;0;0;1;1;2;"DEJARAALGUIEN,TRABAJO,HOGAR";131,87
"3138";2;;;19/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;"TRAMITES,HOGAR,RECOGERAALGUIEN,HOGAR,TRAMITES,HOGAR";131,87
"3138";3;;;19/8/2017 0:00:00;1;;;;;6;20;"A.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIAR,HOGAR";131,87
"3139";1;;;19/8/2017 0:00:00;1;;;;;12;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"DEJAR,ALGO,TRAMITE,HOGAR";87,12
"3139";2;;;19/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑARAALGUIEN,COMPRAS,HOGAR,COMPRAS,HOGAR,RECREACION,HOGAR";87,12
"3139";3;;;19/8/2017 0:00:00;1;;;;;5;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR";87,12
"3139";4;;;19/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MEDICO,COMPRAS,HOGAR";87,12
"3139";5;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";87,12
"3139";6;;;19/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";87,12
"3140";1;;;19/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IR A AUTORIZAR UNAS CITAS,VOLVER A CASA";154,87
"3140";2;;;19/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IR A VER SI RESULTA TRABAJO,CASA";154,87
"3141";1;;;19/8/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;0;0;0;2;1;2;"LLEVARAALGUIEN,COMPRAS,HOGAR";183,82
"3141";2;;;19/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR";183,82
"3142";1;;;19/8/2017 0:00:00;1;;;;;1;0;"P.M.";0;1;1;1;1;1;1;1;0;2;2;1;"COMPRAS,HOGAR";89,20
"3143";1;;;19/8/2017 0:00:00;1;;;;;12;25;"P.M.";0;1;0;1;1;1;1;1;0;2;1;1;"LLEVAR ALGUIEN ,HOGAR";61,96
"3143";3;;;19/8/2017 0:00:00;1;;;;;12;25;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIO,HOGAR";61,96
"3144";1;;;19/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";89,20
"3145";1;;;19/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,CASA";38,41
"3145";2;;;19/8/2017 0:00:00;1;;;;;12;15;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIO,VISITA,HOGAR";38,41
"3145";3;;;19/8/2017 0:00:00;1;;;;;12;15;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"ESTUDIO,VER ALGUIEN,HOGAR";38,41
"3145";4;;;19/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";38,41
"3146";2;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";0;1;1;1;1;1;1;1;0;9;1;2;"TRABAJO,CASA";21,54
"3146";3;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";0;1;1;1;1;1;1;1;0;9;1;8;"TRABAJO,CASA";21,54
"3147";4;;;23/8/2017 0:00:00;1;;;;;9;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"TRABAJAR,CASA";26,38
"3147";5;;;23/8/2017 0:00:00;1;;;;;3;0;"P.M.";0;0;0;0;0;0;0;0;1;2;2;7;"ESTUDIAR,VOLVER A CASA";26,38
"3147";6;;;23/8/2017 0:00:00;1;;;;;6;55;"A.M.";0;0;0;0;0;0;0;0;1;2;2;10;"ESTUDIAR,CASA";26,38
"3148";2;;;23/8/2017 0:00:00;1;;;;;9;6;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"VISITAR PADRE, VOLVER A CASA";31,22
"3149";1;;;19/9/2017 0:00:00;1;;;;;6;10;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"LLEVAR  AL NIÑO AL COLEGIO,TRABAJAR,HOGAR,RECOGER HIJO,HOGAR";13,46
"3149";2;;;19/9/2017 0:00:00;1;;;;;6;10;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"LLEVAR EL HERMANO,ACOMPAÑAR A LA MAMA,ESTUDIAR,RECOGER MAMA,HOGAR";13,46
"3149";3;;;19/9/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";13,46
"3150";1;;;19/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"PELUQUERI,CENTRO,HOGAR";6,18
"3151";2;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,C.C. HOGAR";22,92
"3152";1;;;19/9/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";8,23
"3152";2;;;19/9/2017 0:00:00;1;;;;;6;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";8,23
"3152";3;;;19/9/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";8,23
"3152";4;;;19/9/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";8,23
"3152";5;;;19/9/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";8,23
"3153";1;;;12/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TIENDA,HOGAR";269,75
"3154";1;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR";8,23
"3154";2;;;19/8/2017 0:00:00;1;;;;;5;30;"P.M.";0;1;1;1;1;1;1;0;0;2;1;2;"TRABAJAR,HOGAR";8,23
"3154";3;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";8,23
"3154";4;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";8,23
"3154";5;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";8,23
"3155";1;;;19/8/2017 0:00:00;1;;;;;12;0;"P.M.";0;1;1;1;1;1;1;1;0;2;1;2;"ESTUDIO,HOGAR,BUSCAR ALGUIEN,HOGAR";8,28
"3155";2;;;19/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";8,28
"3156";2;;;19/9/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,CASA";94,07
"3156";3;;;19/9/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"NATACION,CASA";94,07
"3156";4;;;19/9/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"PARQUE,CASA";94,07
"3157";1;;;19/9/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"LLEVAR ALGUIEN,TRABAJO,CASA";26,43
"3157";2;;;19/9/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,CASA";26,43
"3157";3;;;19/9/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,CASA";26,43
"3157";4;;;19/9/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,CAS";26,43
"3158";2;;;19/8/2017 0:00:00;1;;;;;12;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";94,60
"3158";3;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";94,60
"3159";1;;;19/8/2017 0:00:00;1;;;;;6;20;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";267,93
"3159";2;;;19/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TIENDA,HOGAR";267,93
"3160";1;;;19/8/2017 0:00:00;1;;;;;1;0;"P.M.";0;1;1;1;1;1;1;1;0;2;2;1;"VER A UN AMIGO, HOGAR";94,60
"3160";2;;;19/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITAR A MADRE, HOGAR";94,60
"3161";2;;;19/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,CASA";267,93
"3162";1;;;19/8/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TIENDA,HOGAR";94,07
"3162";2;;;19/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"BUSCAR,HOGAR";94,07
"3163";1;;;19/8/2017 0:00:00;1;;;;;12;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"SUPERMERCADO HOGAR";8,25
"3163";2;;;19/8/2017 0:00:00;1;;;;;9;30;"A.M.";0;1;1;1;1;1;1;1;0;2;2;2;"TRABAJO,HOGAR, TRABAJO, HOGAR";8,25
"3163";3;;;19/8/2017 0:00:00;1;;;;;9;15;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";8,25
"3164";2;;;19/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;1;1;2;"TRABAJAR,HOGAR";14,62
"3164";3;;;19/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";14,62
"3165";1;;;19/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COMPRAS,HOGAR";13,84
"3166";1;;;19/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"TRABAJAR,HOGAR";14,62
"3166";2;;;19/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR";14,62
"3166";3;;;19/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"TRABAJAR,HOGAR";14,62
"3167";1;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"TRABAJAR,HOGAR";60,52
"3167";3;;;24/8/2017 0:00:00;1;;;;;2;0;"P.M.";0;1;1;1;1;1;1;0;0;2;1;2;"VISITAR ,HOGAR";60,52
"3167";4;;;24/8/2017 0:00:00;1;;;;;4;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"INFLAR BICICLETA,HOGAR,COMPRAS AREPAS,HOGAR";60,52
"3168";1;;;19/8/2017 0:00:00;1;;;;;8;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CASA DEL ARTE,HOGAR";90,88
"3168";2;;;19/8/2017 0:00:00;1;;;;;8;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CASA DEL ARTE,HOGAR";90,88
"3169";1;;;19/8/2017 0:00:00;1;;;;;5;15;"A.M.";1;0;0;0;0;0;0;0;0;2;1;2;"TRABAJO,HOGAR";11,88
"3169";2;;;19/8/2017 0:00:00;1;;;;;3;15;"P.M.";0;1;0;1;1;1;0;0;0;2;2;2;"TRABAJO, HOGR";11,88
"3169";3;;;19/8/2017 0:00:00;1;;;;;12;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";11,88
"3170";1;;;25/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"SANTA MONICA,HOGAR";53,17
"3171";1;;;29/9/2017 0:00:00;1;;;;;11;0;"A.M.";0;1;1;1;1;0;1;1;0;1;2;2;"COMPRAS,HOGAR,DILIGENCIAS,HOGAR";136,70
"3171";2;;;29/9/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COMPRAS,HOGAR,DILIGENCIAS,HOGAR";136,70
"3171";3;;;29/9/2017 0:00:00;1;;;;;10;0;"P.M.";0;1;1;1;1;1;1;1;0;2;1;3;"TRABAJO";136,70
"3173";1;;;29/8/2017 0:00:00;1;;;;;5;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";136,71
"3173";2;;;29/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;0;1;1;0;0;0;1;2;2;"DEJAR ALGUIEN,GYM,TRABAJO,BUSCAR ALGUIEN,HOGAR,TRABAJO,HOGARIGLESIA,HOGAR";136,71
"3173";3;;;29/8/2017 0:00:00;1;;;;;6;40;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IGLESIA,HOGAR";136,71
"3173";4;;;29/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR,IGLESIA,HOGAR";136,71
"3174";1;;;30/8/2017 0:00:00;1;;;;;1;45;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";58,91
"3174";2;;;30/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";58,91
"3174";3;;;30/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"DEJAR ALGUIEN,HOGAR,TRAMITES,HOGAR,RECOGER ALGUIEN,HOGAR";58,91
"3174";4;;;30/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";58,91
"3175";1;;;29/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"RECREACION HOGAR";532,98
"3175";2;;;29/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER A ALGUIEN,HOGAR";532,98
"3177";1;;;19/9/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR, COMPRAS,HOGAR";68,72
"3177";2;;;19/9/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR.";68,72
"3178";1;;;24/8/2017 0:00:00;1;;;;;3;0;"P.M.";0;0;0;0;0;0;0;0;1;1;2;1;"RECREACIÓN, CASA";214,87
"3178";2;;;24/8/2017 0:00:00;1;;;;;9;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"RECREACIÓN, CASA";214,87
"3178";3;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, CASA, TRÁMITES, CASA";214,87
"3179";1;;;24/9/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ALCADIA,HOGAR";33,86
"3179";2;;;24/9/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;1;2;"BARRIO KENNEDY,HOGAR";33,86
"3179";3;;;24/9/2017 0:00:00;1;;;;;6;30;"A.M.";0;1;1;1;1;1;0;0;0;2;2;2;"CALLE 29 ,HOGAR";33,86
"3180";1;;;24/9/2017 0:00:00;1;;;;;7;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO, HOGAR";41,30
"3182";1;;;23/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRÁMITES, HOGAR";19,81
"3182";2;;;23/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRÁMITES, HOGAR";19,81
"3183";1;;;24/8/2017 0:00:00;1;;;;;10;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO PLAZA BOLIVAR, HOGAR";3,57
"3183";2;;;24/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CUBA ÉXITO PARQUE, HOGAR";3,57
"3183";3;;;24/8/2017 0:00:00;1;;;;;12;25;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO LA LIBERTAD, CASA";3,57
"3183";5;;;24/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"AQUILINO BEDOYA COLEGIO, HOGAR";3,57
"3184";2;;;23/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MERCASA, HOGAR";11,74
"3184";3;;;23/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"AQUILINO BEDOYA, HOGAR";11,74
"3184";4;;;23/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO, HOGAR";11,74
"3184";5;;;23/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"AQUILINO BEDOYA, HOGAR";11,74
"3185";1;;;23/8/2017 0:00:00;1;;;;;2;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MONTELIBANO HACER VUELTAS, HOGAR";97,93
"3185";4;;;5/9/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR.";97,93
"3186";2;;;23/8/2017 0:00:00;1;;;;;6;20;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"INGENIO RISARALDA, HOGAR";33,59
"3186";3;;;23/8/2017 0:00:00;1;;;;;4;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"LA VIRGINIA BIENESTAR FAMILIAR,HOGAR";33,59
"3186";4;;;23/8/2017 0:00:00;1;;;;;6;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO MATECAÑA,HOGAR";33,59
"3187";1;;;23/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VITIAR A UN AMIGO,HOGAR";34,00
"3188";2;;;24/8/2017 0:00:00;1;;;;;6;15;"A.M.";0;1;1;1;1;1;1;1;0;2;2;1;"TRABAJO,HOGAR";33,45
"3188";3;;;24/8/2017 0:00:00;1;;;;;5;55;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";33,45
"3188";4;;;24/8/2017 0:00:00;1;;;;;5;55;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,CASA";33,45
"3189";1;;;24/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO HOGAR";40,76
"3189";2;;;24/8/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"CENTRO,HOGAR";40,76
"3189";3;;;24/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";40,76
"3189";5;;;24/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, HOGAR";40,76
"3190";1;;;24/8/2017 0:00:00;1;;;;;8;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"FLAMINGO CRA 6 # 21, CENTRO, HOGAR";41,30
"3191";1;;;24/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,CENTRO,HOGAR";7,63
"3191";3;;;24/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";7,63
"3191";4;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";7,63
"3192";2;;;24/9/2017 0:00:00;1;;;;;8;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MEDICO, HOGAR";13,77
"3192";3;;;24/9/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO, GOHAR";13,77
"3192";4;;;24/9/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO, HOGAR, HACER DEPORTE, HOGAR";13,77
"3192";5;;;24/9/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER A ALGUIEN, HOGAR";13,77
"3192";6;;;24/9/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR";13,77
"3192";7;;;24/9/2017 0:00:00;1;;;;;6;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR";13,77
"3193";1;;;24/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO, HOGAR";7,63
"3193";3;;;24/8/2017 0:00:00;1;;;;;7;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;1;"ESTUDIAR,HOGAR";7,63
"3193";4;;;24/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR.";7,63
"3194";1;;;24/8/2017 0:00:00;1;;;;;11;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER ALGUIEN,ACOMPAÑAR ALGUIEN,ESPERAR ALGUIEN,ACOMPAÑAR  ALGUIEN,HOGAR";7,63
"3194";2;;;24/8/2017 0:00:00;1;;;;;7;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,RECIBIR ATENCION EN SALUD,CASA";7,63
"3194";3;;;24/8/2017 0:00:00;1;;;;;11;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESPERAR ALGUIEN,TRAMITES,HOGAR";7,63
"3194";4;;;24/8/2017 0:00:00;1;;;;;6;50;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,HOGAR";7,63
"3195";1;;;24/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑAR A ALGUIEN,VISITAR A ALGUIEN,HOGAR";55,17
"3195";2;;;24/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"SALUD,HOGAR.";55,17
"3195";4;;;24/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";55,17
"3195";5;;;24/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR,TRABAJAR,HOGAR,TRABAJAR,HOGAR.";55,17
"3196";2;;;24/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITAR  ALGUIEN,HOGAR";7,60
"3196";3;;;24/8/2017 0:00:00;1;;;;;6;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"LLEVAR ALGUIEN,HOGAR,RECOGER ALGUIEN,HOGAR";7,60
"3196";4;;;24/8/2017 0:00:00;1;;;;;5;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,CASA";7,60
"3196";5;;;24/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,CASA";7,60
